customer_id,total_orders,total_spend,avg_basket_size,avg_order_value,last_purchase_date,returning_customer
CUST_01105,8,14769.94,3.0,1846.2425,2024-02-24,True
CUST_01106,8,7438.6,2.625,929.825,2024-01-28,True
CUST_01107,6,2006.49,3.8333333333333335,334.415,2024-02-28,True
CUST_01108,2,1142.57,3.0,571.285,2024-02-16,True
CUST_01109,2,1231.08,3.5,615.54,2024-03-20,True
CUST_01110,1,2040.93,3.0,2040.93,2023-05-23,True
CUST_01111,10,6147.09,3.7,614.7090000000001,2023-12-09,True
CUST_01112,1,960.76,4.0,960.76,2023-01-25,True
CUST_01113,1,813.59,2.0,813.59,2023-03-13,False
CUST_01114,2,1332.57,2.0,666.285,2023-11-17,True
CUST_01115,4,576.43,2.0,144.1075,2024-03-08,True
CUST_01116,5,5052.7,2.8,1010.54,2023-11-03,True
CUST_01117,1,481.64,4.0,481.64,2023-06-02,False
CUST_01118,1,237.4,2.0,237.4,2023-01-17,True
CUST_01119,2,3288.96,2.5,1644.48,2023-11-30,True
CUST_01120,8,8041.15,3.0,1005.14375,2024-02-01,True
CUST_01121,3,3601.2200000000003,4.0,1200.4066666666668,2024-01-23,True
CUST_01122,2,235.14,3.0,117.57,2024-02-08,True
CUST_01123,4,2162.06,3.5,540.515,2023-11-02,True
CUST_01124,3,4436.610000000001,2.3333333333333335,1478.8700000000001,2023-08-07,True
CUST_01125,1,132.24,1.0,132.24,2023-06-29,True
CUST_01126,4,2191.3100000000004,2.5,547.8275000000001,2023-10-28,True
CUST_01127,3,648.97,2.3333333333333335,216.32333333333335,2024-02-29,True
CUST_01128,4,1305.38,2.0,326.345,2024-01-18,True
CUST_01129,9,13652.469999999998,2.5555555555555554,1516.9411111111108,2024-03-09,True
CUST_01130,9,16866.57,3.111111111111111,1874.0633333333333,2023-12-14,True
CUST_01131,3,2850.57,2.3333333333333335,950.19,2023-04-13,True
CUST_01132,6,2899.48,2.3333333333333335,483.24666666666667,2024-02-18,True
CUST_01133,5,5374.04,3.8,1074.808,2024-02-17,True
CUST_01134,4,1951.5500000000002,2.5,487.88750000000005,2024-03-21,True
CUST_01135,2,1139.99,3.0,569.995,2023-09-21,True
CUST_01136,5,7197.57,2.4,1439.514,2024-01-20,True
CUST_01137,3,1573.1100000000001,4.0,524.37,2024-02-20,True
CUST_01138,4,7051.24,3.25,1762.81,2023-12-27,True
CUST_01139,5,1162.69,2.4,232.538,2024-01-28,True
CUST_01140,5,12029.92,3.6,2405.984,2024-03-07,True
CUST_01141,3,2666.69,2.6666666666666665,888.8966666666666,2024-03-03,True
CUST_01142,5,15314.630000000001,3.4,3062.9260000000004,2023-08-25,True
CUST_01143,2,789.8199999999999,1.0,394.90999999999997,2023-03-03,True
CUST_01144,2,443.04999999999995,1.5,221.52499999999998,2023-05-26,True
CUST_01145,7,7311.2300000000005,2.857142857142857,1044.4614285714285,2023-11-26,True
CUST_01146,5,11791.93,4.4,2358.386,2024-01-23,True
CUST_01147,6,3240.96,3.5,540.16,2024-02-17,True
CUST_01148,2,2768.0,5.0,1384.0,2024-01-28,True
CUST_01149,2,5166.56,3.5,2583.28,2023-09-29,True
CUST_01150,6,5153.86,3.6666666666666665,858.9766666666666,2024-01-01,True
CUST_01151,5,6166.43,2.8,1233.286,2024-03-19,True
CUST_01152,6,9319.65,4.166666666666667,1553.2749999999999,2023-11-13,True
CUST_01153,2,206.91,2.0,103.455,2023-09-23,True
CUST_01154,9,18130.23,3.3333333333333335,2014.47,2023-12-05,True
CUST_01155,4,2045.06,1.75,511.265,2023-12-31,True
CUST_01156,3,1704.81,3.3333333333333335,568.27,2024-01-07,True
CUST_01157,8,6169.69,2.875,771.21125,2024-02-13,True
CUST_01158,2,673.37,3.0,336.685,2023-10-05,True
CUST_01159,4,578.5799999999999,2.5,144.64499999999998,2024-03-13,True
CUST_01160,7,13451.95,3.4285714285714284,1921.707142857143,2024-01-21,True
CUST_01161,4,6414.67,3.5,1603.6675,2024-02-22,True
CUST_01162,2,6119.12,3.5,3059.56,2024-02-06,True
CUST_01163,5,3067.0499999999997,2.4,613.41,2024-02-26,True
CUST_01164,9,36842.41,3.4444444444444446,4093.6011111111115,2024-02-21,True
CUST_01165,2,5624.2,4.5,2812.1,2024-02-04,True
CUST_01166,2,1695.92,4.0,847.96,2024-02-28,True
CUST_01167,4,1916.4099999999999,3.0,479.10249999999996,2024-03-15,True
CUST_01168,2,958.53,1.0,479.265,2023-09-01,True
CUST_01169,3,2079.79,4.333333333333333,693.2633333333333,2023-07-27,True
CUST_01170,10,17446.72,3.4,1744.672,2024-03-09,True
CUST_01171,2,814.92,2.5,407.46,2023-12-05,True
CUST_01172,3,4736.139999999999,3.3333333333333335,1578.7133333333331,2023-08-18,True
CUST_01173,7,2766.73,1.8571428571428572,395.2471428571429,2024-02-09,True
CUST_01174,4,4506.71,2.5,1126.6775,2024-02-11,True
CUST_01175,2,2553.61,2.5,1276.805,2023-10-15,True
CUST_01176,3,1555.1,2.6666666666666665,518.3666666666667,2023-10-18,True
CUST_01177,3,3528.1400000000003,2.3333333333333335,1176.0466666666669,2024-03-08,True
CUST_01178,3,2088.48,3.0,696.16,2023-10-29,True
CUST_01179,2,814.62,4.0,407.31,2023-10-13,True
CUST_01180,2,883.61,2.0,441.805,2024-01-14,True
CUST_01181,3,5697.4,2.3333333333333335,1899.1333333333332,2023-06-30,True
CUST_01182,3,6476.74,4.0,2158.9133333333334,2023-11-23,True
CUST_01183,5,5638.56,2.6,1127.712,2024-03-03,True
CUST_01184,2,1823.83,2.5,911.915,2023-06-17,True
CUST_01185,2,933.3199999999999,3.0,466.65999999999997,2024-02-27,True
CUST_01186,6,4929.09,3.0,821.515,2024-03-11,True
CUST_01187,1,1768.04,4.0,1768.04,2023-02-01,True
CUST_01188,3,5375.82,3.0,1791.9399999999998,2024-01-27,True
CUST_01189,5,2377.96,2.2,475.592,2023-10-16,True
CUST_01190,4,3241.55,2.5,810.3875,2024-03-01,True
CUST_01191,9,8776.92,2.5555555555555554,975.2133333333334,2023-12-02,True
CUST_01192,2,3281.43,5.0,1640.715,2023-02-07,True
CUST_01193,9,9417.97,3.111111111111111,1046.441111111111,2023-12-24,True
CUST_01194,1,1294.59,5.0,1294.59,2023-04-08,True
CUST_01195,3,1433.49,1.6666666666666667,477.83,2024-03-22,True
CUST_01196,1,8606.4,3.0,8606.4,2024-03-09,True
CUST_01197,2,1347.1299999999999,1.5,673.5649999999999,2023-05-03,True
CUST_01198,7,2162.83,1.8571428571428572,308.9757142857143,2024-02-03,True
CUST_01199,3,2031.9099999999999,1.0,677.3033333333333,2024-03-18,True
CUST_01200,1,1968.78,2.0,1968.78,2023-12-28,True
CUST_01201,2,1455.89,2.0,727.945,2024-03-10,True
CUST_01202,1,880.23,3.0,880.23,2023-07-03,True
CUST_01203,2,2062.42,1.5,1031.21,2023-08-29,True
CUST_01204,2,637.43,1.5,318.715,2023-07-11,True
CUST_01205,5,2992.01,3.4,598.402,2024-03-17,True
CUST_01206,6,4900.86,2.0,816.81,2023-11-04,True
CUST_01207,1,8480.2,3.0,8480.2,2023-07-31,True
CUST_01208,9,20905.190000000002,3.7777777777777777,2322.798888888889,2023-12-29,True
CUST_01209,2,8759.95,4.5,4379.975,2024-03-02,True
CUST_01210,3,4767.4800000000005,4.0,1589.16,2023-12-07,True
CUST_01211,4,485.23999999999995,2.0,121.30999999999999,2023-10-10,True
CUST_01212,3,876.6899999999999,2.3333333333333335,292.22999999999996,2023-12-15,True
CUST_01213,1,47.41,1.0,47.41,2023-07-13,True
CUST_01214,2,2399.5699999999997,2.5,1199.7849999999999,2023-07-19,True
CUST_01215,3,1263.47,3.3333333333333335,421.1566666666667,2023-12-01,True
CUST_01216,2,605.96,2.5,302.98,2024-02-25,True
CUST_01217,5,1306.51,2.8,261.302,2024-01-25,True
CUST_01218,5,15960.17,4.4,3192.034,2024-02-22,True
CUST_01219,3,3088.43,2.3333333333333335,1029.4766666666667,2023-09-11,True
CUST_01220,2,5884.14,3.0,2942.07,2023-06-22,True
CUST_01221,1,468.18,1.0,468.18,2024-03-07,True
CUST_01222,3,5085.56,3.6666666666666665,1695.1866666666667,2023-06-30,True
CUST_01223,3,770.27,3.3333333333333335,256.75666666666666,2023-11-09,True
CUST_01224,5,11182.640000000001,2.4,2236.5280000000002,2023-12-09,True
CUST_01225,1,432.81,3.0,432.81,2023-03-07,False
CUST_01226,1,985.4,5.0,985.4,2023-09-30,True
CUST_01227,3,3941.2000000000003,3.3333333333333335,1313.7333333333333,2024-03-21,True
CUST_01228,1,4999.35,5.0,4999.35,2024-02-08,False
CUST_01229,4,499.31,2.0,124.8275,2024-01-24,True
CUST_01230,10,15802.900000000001,3.8,1580.2900000000002,2024-03-01,True
CUST_01231,3,2697.15,2.0,899.0500000000001,2023-11-05,True
CUST_01232,2,1149.77,2.5,574.885,2023-10-05,True
CUST_01233,3,3147.1600000000003,3.6666666666666665,1049.0533333333335,2024-02-14,True
CUST_01234,4,5101.83,3.0,1275.4575,2023-09-01,True
CUST_01235,3,1399.25,3.3333333333333335,466.4166666666667,2023-08-26,True
CUST_01236,3,18240.98,3.6666666666666665,6080.326666666667,2024-02-12,True
CUST_01237,2,853.0799999999999,3.0,426.53999999999996,2023-03-28,True
CUST_01238,2,1375.67,2.0,687.835,2023-05-24,True
CUST_01239,6,7008.59,2.8333333333333335,1168.0983333333334,2024-03-03,True
CUST_01240,7,3611.81,3.857142857142857,515.9728571428572,2024-03-06,True
CUST_01241,1,295.66,2.0,295.66,2023-05-24,True
CUST_01242,4,3982.62,2.25,995.655,2024-02-24,True
CUST_01243,1,556.16,4.0,556.16,2023-05-11,False
CUST_01244,2,5160.45,2.0,2580.225,2023-12-18,True
CUST_01245,1,689.7,3.0,689.7,2023-02-24,True
CUST_01246,4,5295.3,1.75,1323.825,2024-02-14,True
CUST_01247,8,9011.99,3.0,1126.49875,2024-02-27,True
CUST_01248,6,1339.96,2.3333333333333335,223.32666666666668,2024-02-21,True
CUST_01249,6,2641.15,2.6666666666666665,440.19166666666666,2023-12-11,True
CUST_01250,2,5158.3099999999995,3.5,2579.1549999999997,2024-01-05,True
CUST_01251,6,2344.29,2.3333333333333335,390.715,2024-03-23,True
CUST_01252,5,1360.6299999999999,2.2,272.126,2023-12-24,True
CUST_01253,3,418.89,2.3333333333333335,139.63,2024-02-23,True
CUST_01254,1,77.43,1.0,77.43,2023-05-28,True
CUST_01255,4,2229.94,3.5,557.485,2023-11-22,True
CUST_01256,2,341.07,3.0,170.535,2024-02-06,True
CUST_01257,6,4484.58,2.8333333333333335,747.43,2024-01-09,True
CUST_01258,3,6633.0,3.3333333333333335,2211.0,2024-03-01,True
CUST_01259,5,6613.17,2.6,1322.634,2023-10-21,True
CUST_01260,2,5432.97,3.5,2716.485,2023-10-26,True
CUST_01261,1,6403.75,5.0,6403.75,2023-10-18,True
CUST_01262,2,7070.48,3.0,3535.24,2023-12-09,True
CUST_01263,6,7650.76,1.8333333333333333,1275.1266666666668,2024-03-23,True
CUST_01264,2,3247.3199999999997,3.5,1623.6599999999999,2023-08-04,True
CUST_01265,4,2709.51,2.75,677.3775,2023-11-29,True
CUST_01266,3,4251.02,4.333333333333333,1417.006666666667,2023-12-23,True
CUST_01267,3,4608.0599999999995,2.3333333333333335,1536.0199999999998,2024-03-25,True
CUST_01268,6,3420.42,3.3333333333333335,570.07,2024-03-21,True
CUST_01269,5,3535.18,3.2,707.036,2023-12-31,True
CUST_01270,6,6462.98,4.0,1077.1633333333332,2024-02-02,True
CUST_01271,1,785.86,1.0,785.86,2023-05-30,False
CUST_01272,2,1975.5,3.0,987.75,2023-10-02,True
CUST_01273,2,4834.0199999999995,4.0,2417.0099999999998,2024-01-25,True
CUST_01274,4,10982.47,1.75,2745.6175,2024-01-14,True
CUST_01275,2,3398.94,3.0,1699.47,2024-03-22,True
CUST_01276,2,258.95,2.0,129.475,2023-06-19,True
CUST_01277,3,3840.34,3.3333333333333335,1280.1133333333335,2024-03-25,True
CUST_01278,7,5346.62,2.5714285714285716,763.8028571428571,2023-09-29,True
CUST_01279,6,2094.58,3.6666666666666665,349.09666666666664,2023-09-25,True
CUST_01280,2,2545.95,2.0,1272.975,2024-01-21,True
CUST_01281,6,6269.99,4.0,1044.9983333333332,2023-05-20,True
CUST_01282,6,22258.16,3.1666666666666665,3709.693333333333,2024-01-26,True
CUST_01283,3,6087.21,3.3333333333333335,2029.07,2024-01-29,True
CUST_01284,1,83.55,5.0,83.55,2024-01-23,True
CUST_01285,3,3170.42,2.0,1056.8066666666666,2023-10-28,True
CUST_01286,2,437.67999999999995,2.5,218.83999999999997,2023-11-28,True
CUST_01287,1,553.93,5.0,553.93,2023-11-14,True
CUST_01288,2,620.99,3.0,310.495,2023-10-09,True
CUST_01289,2,801.52,4.0,400.76,2023-10-14,True
CUST_01290,1,102.26,2.0,102.26,2023-11-05,True
CUST_01291,3,4156.97,3.0,1385.6566666666668,2024-01-05,True
CUST_01292,2,1621.13,2.5,810.565,2023-11-01,True
CUST_01293,3,3366.94,1.3333333333333333,1122.3133333333333,2024-02-21,True
CUST_01294,6,3998.36,2.1666666666666665,666.3933333333333,2024-03-02,True
CUST_01295,8,13646.740000000002,1.875,1705.8425000000002,2024-03-05,True
CUST_01296,1,1482.06,2.0,1482.06,2023-09-28,True
CUST_01297,2,2925.8,1.0,1462.9,2023-12-08,True
CUST_01298,6,6446.549999999999,4.0,1074.425,2024-03-22,True
CUST_01299,2,3526.92,3.0,1763.46,2023-08-14,True
CUST_01300,2,496.86,3.5,248.43,2023-11-30,True
CUST_01301,6,7192.76,2.3333333333333335,1198.7933333333333,2024-01-07,True
CUST_01302,3,4527.5,4.0,1509.1666666666667,2023-11-13,True
CUST_01303,1,635.64,4.0,635.64,2023-05-12,True
CUST_01304,8,4969.42,2.75,621.1775,2024-02-28,True
CUST_01305,3,845.6500000000001,2.3333333333333335,281.8833333333334,2023-08-28,True
CUST_01306,4,2119.28,1.75,529.82,2024-02-29,True
CUST_01307,8,22137.199999999997,3.25,2767.1499999999996,2024-03-22,True
CUST_01308,4,9579.73,4.0,2394.9325,2024-01-30,True
CUST_01309,5,3461.2200000000003,3.0,692.244,2024-02-12,True
CUST_01310,2,1638.67,3.5,819.335,2023-04-29,True
CUST_01311,6,5723.21,2.5,953.8683333333333,2024-03-16,True
CUST_01312,1,210.74,2.0,210.74,2023-08-11,True
CUST_01313,2,563.78,1.5,281.89,2024-01-30,True
CUST_01314,3,2050.41,2.0,683.4699999999999,2024-01-03,True
CUST_01315,1,82.64,4.0,82.64,2023-04-07,True
CUST_01316,3,4928.22,4.0,1642.74,2023-10-10,True
CUST_01317,1,529.48,4.0,529.48,2023-12-15,False
CUST_01318,2,717.22,3.0,358.61,2024-01-25,True
CUST_01319,5,5787.13,3.2,1157.426,2023-11-02,True
CUST_01320,3,11587.47,3.3333333333333335,3862.49,2023-09-17,True
CUST_01321,2,2625.98,2.5,1312.99,2023-11-09,True
CUST_01322,3,9604.98,4.0,3201.66,2023-12-22,True
CUST_01323,4,4033.66,2.25,1008.415,2024-02-08,True
CUST_01324,2,608.8699999999999,3.0,304.43499999999995,2023-12-17,True
CUST_01325,4,3049.86,2.75,762.465,2024-03-03,True
CUST_01326,6,3549.2799999999997,3.0,591.5466666666666,2024-03-12,True
CUST_01327,5,3061.1900000000005,2.6,612.238,2024-01-22,True
CUST_01328,1,1909.16,4.0,1909.16,2023-02-02,False
CUST_01329,5,3380.04,3.2,676.008,2024-03-25,True
CUST_01330,2,2551.3199999999997,3.5,1275.6599999999999,2023-11-17,True
CUST_01331,6,6788.68,3.5,1131.4466666666667,2024-03-12,True
CUST_01332,3,1001.42,2.6666666666666665,333.8066666666667,2024-01-15,True
CUST_01333,5,2094.32,2.6,418.86400000000003,2024-02-22,True
CUST_01334,5,1585.1,2.8,317.02,2023-12-30,True
CUST_01335,2,191.60000000000002,3.0,95.80000000000001,2023-07-07,True
CUST_01336,4,1307.0900000000001,2.25,326.77250000000004,2024-02-14,True
CUST_01337,2,207.70000000000002,4.0,103.85000000000001,2023-06-11,True
CUST_01338,5,4388.12,2.6,877.624,2023-09-16,True
CUST_01339,7,3499.9,2.2857142857142856,499.9857142857143,2024-01-10,True
CUST_01340,1,132.65,3.0,132.65,2023-12-10,False
CUST_01341,1,5603.35,5.0,5603.35,2023-10-30,True
CUST_01342,7,8088.509999999999,3.7142857142857144,1155.5014285714285,2024-03-16,True
CUST_01343,1,3190.78,5.0,3190.78,2024-02-16,False
CUST_01344,4,632.8,3.0,158.2,2024-02-12,True
CUST_01345,2,373.09000000000003,3.0,186.54500000000002,2023-08-12,True
CUST_01346,5,929.55,3.0,185.91,2024-03-03,True
CUST_01347,2,1186.68,3.0,593.34,2023-09-03,True
CUST_01348,4,10304.03,4.5,2576.0075,2024-03-04,True
CUST_01349,6,9755.32,2.6666666666666665,1625.8866666666665,2024-02-09,True
CUST_01350,1,40.4,1.0,40.4,2023-08-19,False
CUST_01351,1,538.15,5.0,538.15,2023-07-11,False
CUST_01352,5,6989.85,2.4,1397.97,2023-12-21,True
CUST_01353,2,2171.58,3.5,1085.79,2023-12-23,True
CUST_01354,2,6429.36,4.0,3214.68,2023-04-18,True
CUST_01355,1,70.56,3.0,70.56,2023-01-16,True
CUST_01356,2,490.53999999999996,2.5,245.26999999999998,2024-01-06,True
CUST_01357,3,1811.31,2.6666666666666665,603.77,2023-11-05,True
CUST_01358,5,3868.4,2.4,773.6800000000001,2023-11-26,True
CUST_01359,1,3080.41,3.0,3080.41,2023-04-07,False
CUST_01360,2,585.3199999999999,2.5,292.65999999999997,2023-11-22,True
CUST_01361,3,1070.01,4.0,356.67,2024-02-18,True
CUST_01362,7,3255.2400000000002,3.0,465.0342857142858,2024-02-04,True
CUST_01363,3,3501.62,3.0,1167.2066666666667,2024-03-17,True
CUST_01364,1,245.86,2.0,245.86,2023-02-11,False
CUST_01365,8,10484.18,3.625,1310.5225,2023-12-18,True
CUST_01366,1,4091.43,4.0,4091.43,2023-08-08,True
CUST_01367,2,1184.6,4.0,592.3,2023-05-03,True
CUST_01368,3,1740.45,3.6666666666666665,580.15,2023-08-24,True
CUST_01369,1,22.22,1.0,22.22,2024-02-02,True
CUST_01370,4,18439.08,4.25,4609.77,2024-03-15,True
CUST_01371,8,27115.530000000002,3.5,3389.4412500000003,2023-09-24,True
CUST_01372,10,5608.4,2.8,560.8399999999999,2024-03-08,True
CUST_01373,2,1717.58,3.0,858.79,2024-02-29,True
CUST_01374,4,2770.62,3.5,692.655,2024-03-25,True
CUST_01375,2,1575.63,4.0,787.815,2024-03-04,True
CUST_01376,4,3407.52,2.25,851.88,2023-12-18,True
CUST_01377,2,1927.44,2.0,963.72,2024-03-17,True
CUST_01378,1,2132.85,3.0,2132.85,2023-11-11,True
CUST_01379,1,31.53,1.0,31.53,2023-05-25,False
CUST_01380,1,523.25,5.0,523.25,2023-11-30,False
CUST_01381,2,1478.43,4.0,739.215,2024-02-04,True
CUST_01382,6,8450.95,2.5,1408.4916666666668,2024-02-19,True
CUST_01383,7,21058.02,3.142857142857143,3008.2885714285717,2024-03-14,True
CUST_01384,5,2228.4700000000003,3.0,445.6940000000001,2024-02-08,True
CUST_01385,1,528.73,1.0,528.73,2023-12-21,True
CUST_01386,3,872.75,3.0,290.9166666666667,2024-03-06,True
CUST_01387,5,8892.11,2.4,1778.422,2024-03-23,True
CUST_01388,6,948.48,2.6666666666666665,158.08,2024-03-01,True
CUST_01389,3,3648.79,2.3333333333333335,1216.2633333333333,2024-02-20,True
CUST_01390,2,2172.9900000000002,3.5,1086.4950000000001,2023-05-10,True
CUST_01391,1,6578.58,3.0,6578.58,2023-08-09,True
CUST_01392,1,234.5,2.0,234.5,2023-04-01,True
CUST_01393,5,4446.15,2.8,889.2299999999999,2024-03-25,True
CUST_01394,1,1199.06,2.0,1199.06,2024-03-06,False
CUST_01395,8,5492.36,3.75,686.545,2024-03-04,True
CUST_01396,1,6791.8,5.0,6791.8,2023-09-21,True
CUST_01397,3,472.3,2.6666666666666665,157.43333333333334,2023-05-24,True
CUST_01398,3,3893.14,3.3333333333333335,1297.7133333333334,2024-03-10,True
CUST_01399,1,18284.96,4.0,18284.96,2024-01-31,True
CUST_01400,2,1231.53,2.5,615.765,2023-12-07,True
CUST_01401,2,2501.35,2.0,1250.675,2023-08-16,True
CUST_01402,5,2071.56,3.0,414.312,2024-01-14,True
CUST_01403,6,8960.65,4.166666666666667,1493.4416666666666,2023-12-02,True
CUST_01404,4,1075.62,2.5,268.905,2024-02-15,True
CUST_01405,7,6262.28,2.5714285714285716,894.6114285714285,2024-01-02,True
CUST_01406,1,150.74,2.0,150.74,2023-02-05,False
CUST_01407,1,215.35,5.0,215.35,2023-08-23,True
CUST_01408,2,259.19,1.0,129.595,2024-02-11,True
CUST_01409,3,1401.1299999999999,3.6666666666666665,467.0433333333333,2023-07-13,True
CUST_01410,3,3625.22,4.0,1208.4066666666665,2024-01-11,True
CUST_01411,1,231.47,4.0,231.47,2023-10-31,True
CUST_01412,1,318.66,3.0,318.66,2023-06-30,True
CUST_01413,1,509.76,4.0,509.76,2023-04-29,False
CUST_01414,2,4118.24,2.5,2059.12,2023-11-28,True
CUST_01415,3,1446.59,3.0,482.19666666666666,2024-02-25,True
CUST_01416,2,1557.46,3.0,778.73,2023-12-16,True
CUST_01417,2,871.5699999999999,3.5,435.78499999999997,2024-01-04,True
CUST_01418,6,15000.19,3.6666666666666665,2500.0316666666668,2023-12-10,True
CUST_01419,5,8632.880000000001,3.2,1726.5760000000002,2023-11-24,True
CUST_01420,5,4002.37,4.6,800.4739999999999,2024-02-19,True
CUST_01421,6,6993.9,2.8333333333333335,1165.6499999999999,2024-02-15,True
CUST_01422,2,415.9,4.5,207.95,2024-03-12,True
CUST_01423,6,5107.13,3.8333333333333335,851.1883333333334,2024-03-11,True
CUST_01424,3,929.06,3.0,309.68666666666667,2024-01-05,True
CUST_01425,4,1545.95,3.25,386.4875,2024-02-01,True
CUST_01426,1,918.48,3.0,918.48,2023-10-24,True
CUST_01427,3,991.8199999999999,2.6666666666666665,330.6066666666666,2024-02-01,True
CUST_01428,2,2357.57,4.5,1178.785,2023-11-06,True
CUST_01429,5,6503.9400000000005,2.8,1300.788,2024-03-03,True
CUST_01430,2,1417.3,5.0,708.65,2023-08-07,True
CUST_01431,1,334.55,3.0,334.55,2023-03-24,True
CUST_01432,9,11880.29,3.111111111111111,1320.0322222222223,2024-03-23,True
CUST_01433,3,2774.3599999999997,3.6666666666666665,924.7866666666665,2024-01-07,True
CUST_01434,1,326.34,3.0,326.34,2023-05-28,True
CUST_01435,10,16104.31,2.9,1610.431,2024-01-14,True
CUST_01436,6,3939.0699999999997,3.3333333333333335,656.5116666666667,2023-12-12,True
CUST_01437,3,3863.36,3.0,1287.7866666666666,2023-05-23,True
CUST_01438,4,1393.44,2.75,348.36,2024-01-26,True
CUST_01439,1,81.82,2.0,81.82,2023-12-24,False
CUST_01440,2,1947.9299999999998,4.0,973.9649999999999,2024-03-18,True
CUST_01441,1,166.42,1.0,166.42,2023-09-19,True
CUST_01442,2,2354.32,4.0,1177.16,2024-03-21,True
CUST_01443,6,10539.84,3.3333333333333335,1756.64,2024-03-01,True
CUST_01444,4,20730.11,3.5,5182.5275,2023-12-02,True
CUST_01445,3,1853.96,3.3333333333333335,617.9866666666667,2024-01-04,True
CUST_01446,2,790.8599999999999,1.5,395.42999999999995,2023-09-11,True
CUST_01447,1,2966.42,3.0,2966.42,2023-10-16,True
CUST_01448,2,5563.580000000001,3.0,2781.7900000000004,2023-07-06,True
CUST_01449,4,4170.139999999999,4.0,1042.5349999999999,2023-11-07,True
CUST_01450,1,292.9,1.0,292.9,2023-04-25,True
CUST_01451,1,3346.95,5.0,3346.95,2023-07-14,True
CUST_01452,2,2110.1,3.5,1055.05,2023-11-17,True
CUST_01453,1,395.33,4.0,395.33,2023-12-25,True
CUST_01454,5,2823.9399999999996,3.4,564.7879999999999,2024-01-19,True
CUST_01455,7,4651.17,2.4285714285714284,664.4528571428572,2024-01-15,True
CUST_01456,4,5940.030000000001,3.75,1485.0075000000002,2023-09-24,True
CUST_01457,2,308.15999999999997,2.5,154.07999999999998,2024-01-10,True
CUST_01458,4,2035.49,3.0,508.8725,2023-11-12,True
CUST_01459,3,2211.5499999999997,2.3333333333333335,737.1833333333333,2024-03-16,True
CUST_01460,4,6088.59,4.0,1522.1475,2024-03-16,True
CUST_01461,5,1625.55,2.6,325.11,2024-03-11,True
CUST_01462,4,5477.99,2.75,1369.4975,2023-12-18,True
CUST_01463,4,2776.41,2.0,694.1025,2023-12-25,True
CUST_01464,4,1651.7,1.25,412.925,2024-03-12,True
CUST_01465,8,7067.679999999999,3.625,883.4599999999999,2024-03-13,True
CUST_01466,8,8267.77,3.0,1033.47125,2024-01-10,True
CUST_01467,3,1869.72,3.0,623.24,2023-12-26,True
CUST_01468,2,2380.17,2.5,1190.085,2023-11-30,True
CUST_01469,4,1433.66,3.25,358.415,2024-03-05,True
CUST_01470,2,720.8599999999999,3.5,360.42999999999995,2023-11-29,True
CUST_01471,5,10199.11,3.4,2039.8220000000001,2023-11-01,True
CUST_01472,3,1183.6000000000001,2.0,394.53333333333336,2024-02-21,True
CUST_01473,3,6089.57,3.0,2029.8566666666666,2023-09-28,True
CUST_01474,4,9824.49,4.0,2456.1225,2024-02-08,True
CUST_01475,2,365.21,2.0,182.605,2023-09-10,True
CUST_01476,1,126.99,2.0,126.99,2024-01-06,True
CUST_01477,6,3412.38,3.3333333333333335,568.73,2024-01-23,True
CUST_01478,5,12583.589999999998,3.4,2516.718,2023-11-17,True
CUST_01479,2,1745.14,3.0,872.57,2023-10-18,True
CUST_01480,1,217.8,5.0,217.8,2023-02-03,True
CUST_01481,4,3892.26,2.5,973.065,2024-03-11,True
CUST_01482,10,10514.45,3.6,1051.4450000000002,2024-01-09,True
CUST_01483,4,11137.53,2.75,2784.3825,2024-03-21,True
CUST_01484,7,4800.33,1.7142857142857142,685.7614285714286,2024-03-15,True
CUST_01485,1,146.1,1.0,146.1,2023-06-04,True
CUST_01486,6,4082.75,3.8333333333333335,680.4583333333334,2024-02-06,True
CUST_01487,2,3143.6499999999996,3.0,1571.8249999999998,2024-03-10,True
CUST_01488,2,660.61,4.5,330.305,2023-06-06,True
CUST_01489,3,3836.8999999999996,4.666666666666667,1278.9666666666665,2024-01-09,True
CUST_01490,2,862.24,4.0,431.12,2024-02-04,True
CUST_01491,4,1380.67,3.0,345.1675,2024-03-06,True
CUST_01492,1,282.83,1.0,282.83,2024-03-16,True
CUST_01493,6,4541.6,3.0,756.9333333333334,2024-02-24,True
CUST_01494,4,2868.2599999999998,2.75,717.0649999999999,2023-09-05,True
CUST_01495,3,1561.8000000000002,4.0,520.6,2023-12-10,True
CUST_01496,2,856.43,4.5,428.215,2023-02-16,True
CUST_01497,1,186.22,2.0,186.22,2023-09-16,False
CUST_01498,2,20402.25,4.0,10201.125,2024-02-23,True
CUST_01499,1,127.11,1.0,127.11,2023-04-26,True
CUST_01500,5,4071.25,2.2,814.25,2023-12-25,True
CUST_01501,1,487.98,2.0,487.98,2023-05-12,False
CUST_01502,3,3689.4300000000003,3.6666666666666665,1229.8100000000002,2023-10-07,True
CUST_01503,5,2441.6899999999996,3.6,488.3379999999999,2024-01-25,True
CUST_01504,6,8593.95,2.8333333333333335,1432.325,2024-03-10,True
CUST_01505,5,12241.81,4.0,2448.362,2024-03-17,True
CUST_01506,5,3661.89,3.4,732.3779999999999,2024-02-21,True
CUST_01507,3,4019.58,2.3333333333333335,1339.86,2023-11-26,True
CUST_01508,8,14331.91,3.625,1791.48875,2023-12-25,True
